NAME,PHONE,FAX,EMAIL,WEBSITE,RESTAURANT NAME,RESTAURANT ADDRESS,RESTAURANT CITY,RESTAURANT STATE,RESTAURANT ZIPCODE,RESTAURANT COUNTRY,RESTAURANT CATEGORY
"Mbcd, Llc",          ,,,,Last Chance Lounge,4435 Rittiman Rd,San Antonio,TX,78218,US,New Category
"Highland Hills Southeast Post No. 837, Veterans Of",          ,,,,Vfw Post 837,4436 Valleyfield,San Antonio,TX,78222,US,New Category
V F W Post #837,          ,,,,Vfw Post #837,4436 Valleyfield St,San Antonio,TX,78222,US,New Category
"Southwest Gyro'S, Inc.",          ,,,,Southwest Gyro'S Inc #2,444 W Mitchell,San Antonio,TX,78204,US,New Category
"Wendy'S Of San Antonio, Inc.",(210) 999-9999,,,,Wendy'S Old Fashion Hamburgers,4445 W Commerce St,San Antonio,TX,78237,US,New Category
Mongolian Xpress Llc,(210) 831-2912,,,,Mongolian Xpress Llc,445 Mccarty Rd,San Antonio,TX,78216,US,New Category
"Chino Productions, Inc.",          ,,,,Club Rancherita,445 W Old Us Highway 90 # Buld1,San Antonio,TX,78237,US,New Category
Eligg Llc,          ,,,,Korea House Lounge,4453 Walzem Rd,San Antonio,TX,78218,US,New Category
"El San Luis Mexican Restaurant, Llc",          ,,,,El San Luis Mexican Restaurant,4455 Walzem Rd,San Antonio,TX,78218,US,New Category
"B & L Burgers, Llc",          ,,,,Big Bob'S Burgers,447 W Hildebrand Ave Ste 104,San Antonio,TX,78212,US,New Category
"Pizza Properties, Inc.",          ,,,,Peter Piper Pizza #104,4474 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
Megan Morales Et Al,(210) 412-6381,,,,Haute Cocktails,4475 Walzem Rd Ste 4,San Antonio,TX,78218,US,New Category
Claudia C Prieto,          ,,,,Christinna'S Snow Cone,4479 Haymarket St,San Antonio,TX,78217,US,New Category
"San Antonio Corner, Inc.",          ,,,,French Corner,4499 Medical Dr Ste 135,San Antonio,TX,78229,US,New Category
Francisco Hernandez,          ,,,,Las Pichanchas,450 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
"007 Rock, L.L.C.",          ,,,,Bond'S 007 Rock Bar,450 Soledad St,San Antonio,TX,78205,US,New Category
"Pizza Hut Of San Antonio Number 38, Inc.",          ,,,,Pizza Hut # 38,4500 De Zavala Rd,San Antonio,TX,78249,US,New Category
Sodexo Services Of Texas Limited Partnership,          ,,,,University Health System,4502 Medical Dr,San Antonio,TX,78229,US,New Category
Helma A Sherman,(210) 692-0024,,,,Sandy'S Mocha,4502 Medical Dr,San Antonio,TX,78229,US,New Category
Martin H Gonzalez,          ,,,,Cafe San Luis #3,4502 West Ave,San Antonio,TX,78213,US,New Category
H & G Inc.,          ,,,,H & G Inc,4503 De Zavala Rd Ste 126,San Antonio,TX,78249,US,New Category
"Wok On Wheels U.S.A., Llc",          ,,,,Wok On Wheels,4503 Dezavala Ste 124,San Antonio,TX,78249,US,New Category
Dien Cong Dinh,(210) 337-8953,,,,Lung Fung Chinese Restaurant #2,4503 Lakewood Dr,San Antonio,TX,78220,US,New Category
Makilan Food Service Inc,          ,,,,Orient Spice Cafe,451 Bandera Rd Ste 7,San Antonio,TX,78228,US,New Category
"Barreras Entities Texas, Inc.",          ,,,,Denny'S Restaurant # 7163,4510 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
Taylor Caldwell Becken,(210) 287-6846,,,,Taylor C Becken,4510 Honey Locust Woods,San Antonio,TX,78249,US,New Category
"Porky'S Sports Bar & Grill, Inc.",(210) 432-3646,,,,Porky'S Burgers & More #2,4511 Nw Loop 410,San Antonio,TX,78229,US,New Category
Joseph E Drake,          ,,,,Drakes Fun Foods,4518 Ackerman Rd,San Antonio,TX,78219,US,New Category
Emma Delores Mathis,          ,,,,Delite Catering,4518 El Simpatico St,San Antonio,TX,78233,US,New Category
Raul M Garza Jr,(210) 649-8559,,,,Lucky'S Molino,4518 Walzem Rd,San Antonio,TX,78218,US,New Category
"Micric Enterprises, Inc.",          ,,,,The Texan,4518 West Ave,San Antonio,TX,78213,US,New Category
Rta Restaurants Corp.,          ,,,,Burger King #14522,4520 W Commerce St,San Antonio,TX,78237,US,New Category
Barbara Annette Brun,(512) 809-9413,,,,Goomba'S,4522 Fredericksburg Rd Ste A51,San Antonio,TX,78201,US,New Category
"Nsm Merchant, Inc.",          ,,,,Papa John'S Pizza,4525 Rigsby Ave # 114,San Antonio,TX,78222,US,New Category
"Ckml Management, Inc.",(210) 662-6699,,,,Kiku Garden Restaurant,4527 Goldfield,San Antonio,TX,78218,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antonio #3816,4527 Rittiman Rd,San Antonio,TX,78218,US,New Category
"Huey Enterprises, Inc.",          ,,,,Ding How,4531 Nw Loop 410,San Antonio,TX,78229,US,New Category
"Z & H Foods, Inc.",          ,,,,Popeye'S #225,4535 Rittiman Rd,San Antonio,TX,78218,US,New Category
Esperanza D Lara,          ,,,,Monte Carlo Club,4542 W Durango Blvd,San Antonio,TX,78237,US,New Category
"South Texas Pizza, Inc.",          ,,,,Domino'S Pizza #6897,4547 Rigsby Ave,San Antonio,TX,78222,US,New Category
"Red Lobster Of Texas, Inc.",          ,,,,Red Lobster #6362,4550 Nw Loop 410,San Antonio,TX,78229,US,New Category
Darden Sw Llc,          ,,,,Red Lobster #6362,4550 Nw Loop 410,San Antonio,TX,78229,US,New Category
"Avarice Management Group, Llc",(210) 393-0511,,,,Greenhouse Rooftop Garden,4553 N Loop 1604 W,San Antonio,TX,78249,US,New Category
"Jce Venture, Llc",          ,,,,Area Thirty-One,4553 N Loop 1604 W # 1229,San Antonio,TX,78249,US,New Category
Semer Group Llc,(210) 492-9262,,,,Nexus Martini Bar And Grill,4553 N Loop 1604 W Ste 1101,San Antonio,TX,78249,US,New Category
Evolution Entertainment Llc,(210) 492-9262,,,,St Bar & Grill,4553 N Loop 1604 W Ste 1101,San Antonio,TX,78249,US,New Category
"Little Palm, Llc",(210) 492-4994,,,,Cafe Amore,4553 N Loop 1604 W Ste 1113,San Antonio,TX,78249,US,New Category
Old West Hospitality L.L.C.,          ,,,,Old West Burgers,4553 N Loop 1604 W Ste 1133,San Antonio,TX,78249,US,New Category
"Ere Management Group, Llc",          ,,,,Elevate Rooftop,4553 N Loop 1604 W Ste 1229,San Antonio,TX,78249,US,New Category
Maria G Sanchez,          ,,,,Lupita'S Cafe,456 E White,San Antonio,TX,78214,US,New Category
Dina Loyda Martinez,          ,,,,Hacienda Patron,459 Mccarty Rd,San Antonio,TX,78216,US,New Category
Whataburger Restaurants Llc,          ,,,,Whatabuger #985,4590 Nw Loop 410,San Antonio,TX,78229,US,New Category
El Charro Tapatio Inc,          ,,,,Taqueria El Charro Tapatio,4600 Blanco Rd,San Antonio,TX,78212,US,New Category
"Dining Delivery On Demand, Llc",          ,,,,Dining Delivery On Demand,4601 De Zavala Rd Apt 934,San Antonio,TX,78249,US,New Category
Joey Prado,          ,,,,Chunky'S,4602 Callaghan Rd,San Antonio,TX,78228,US,New Category
"Jasmin Thai Restaurant, Inc.",          ,,,,Jasmin Thai Restaurant Inc,4605 Medical Dr,San Antonio,TX,78229,US,New Category
"San-Tex Restaurants, Inc.",(210) 666-8731,,,,Jack In The Box #933,4606 Rittiman Rd,San Antonio,TX,78218,US,New Category
Cynthia Avila And Hector Avila,          ,,,,Avila'S Ice House,4606 S Zarzamora St,San Antonio,TX,78211,US,New Category
Maria D Villarreal,          ,,,,Los Habaneros Mexican Restaurant,4614 Callaghan Rd,San Antonio,TX,78228,US,New Category
Rta Restaurants Corp.,          ,,,,Burger King #2714,4618 Rittiman Rd,San Antonio,TX,78218,US,New Category
"Desserts On The Go, Llc",(210) 884-3381,,,,"Desserts On The Go, Llc",4619 Empress Woods,San Antonio,TX,78249,US,New Category
"Haljohn - San Antonio, Inc.",          ,,,,Mcdonald'S,4619 Rittiman Rd,San Antonio,TX,78218,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #300,4620 S Flores St,San Antonio,TX,78214,US,New Category
G6 Hospitality Property Llc,(210) 653-8088,,,,Motel 6 #1188,4621 Rittiman Rd,San Antonio,TX,78218,US,New Category
Lindsay M Bush,          ,,,,J'S Kitchen,4622 La Loma St,San Antonio,TX,78233,US,New Category
"Texas Taco Cabana, L.P.",          ,,,,Taco Cabana #119,4622 Rittiman Rd,San Antonio,TX,78218,US,New Category
"River Sub, Ltd.",(210) 432-2068,,,,Subway 45621,4622 W Commerce St # 101,San Antonio,TX,78237,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antionio #5214,4623 S Panam Expy,San Antonio,TX,78225,US,New Category
"San-Tex Restaurants, Inc.",(210) 734-8945,,,,Jack In The Box #854,4626 Fredericksburg Rd,San Antonio,TX,78201,US,New Category
Whataburger Restaurants Llc,          ,,,,Whataburger #363,4635 Rittiman Rd,San Antonio,TX,78218,US,New Category
Alamo City Lodging Group Inc.,(210) 655-6800,,,,Best Western Windsor Pointe Hotel,4639 Rittiman Rd,San Antonio,TX,78218,US,New Category
Francisco R Garcia,          ,,,,Pollos Asados Los Nortenos,4642 Rigsby Ave,San Antonio,TX,78222,US,New Category
"El Pollo Loco, Inc.",          ,,,,El Pollo Loco #5991,4645 W Commerce St,San Antonio,TX,78237,US,New Category
Whataburger Restaurants Llc,          ,,,,Whataburger #149,4646 W Commerce St,San Antonio,TX,78237,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antonio #2971,4678 Walzem Rd,San Antonio,TX,78218,US,New Category
Sp Subs Inc.,(210) 820-0800,,,,Sp Subs Inc.,4700 Broadway St,San Antonio,TX,78209,US,New Category
Martin Melendez,          ,,,,Los Dos Laredos,4703 Rigsby Ave,San Antonio,TX,78222,US,New Category
Gerardo Herrera,(210) 291-3366,,,,La Esquinita Mex Rest #1,4705 Roosevelt Ave,San Antonio,TX,78214,US,New Category
"Frijoles And Beans, Inc",(830) 981-8623,,,,Little Taco Factory Mexican Restaurant,4706 Seguin Rd,San Antonio,TX,78219,US,New Category
Juan Carlos Leon,(903) 363-7993,,,,El Osito Polar,4707 Rigsby Ave,San Antonio,TX,78222,US,New Category
Humberto M Hernandez,(210) 849-3827,,,,City Base Bar & Grill,4710 S Presa St,San Antonio,TX,78223,US,New Category
Kenroy Foster And Yvette Foster,(210) 683-4295,,,,Foster Family Enterprises,4711 Brookport Cir,San Antonio,TX,78238,US,New Category
"Kone Headz, Llc",          ,,,,"Kone Headz, Llc",4711 Brookport Cir,San Antonio,TX,78238,US,New Category
"Joe'S Crab Shack - Texas, Inc.",          ,,,,Joe'S Crab Shack,4711 Nw Loop 410,San Antonio,TX,78229,US,New Category
"Crab Addison, Inc.",(713) 366-7654,,,,Joe'S Crab Shack,4711 Nw Loop 410,San Antonio,TX,78229,US,New Category
"R&L Foods, Inc.",          ,,,,Kentucky Fried Chicken #9010,4711 W Commerce St,San Antonio,TX,78237,US,New Category
Mark Robert Wasserman,          ,,,,Medical Center Fsu (Unit # 2045),4715 Medical Dr,San Antonio,TX,78229,US,New Category
"Ccfy Foods, Llc",(210) 832-9019,,,,"Ccfy Foods, Llc",4718 Broadway St,San Antonio,TX,78209,US,New Category
"P & M Hoskins Enterprises, Llc",(210) 828-4802,,,,Mcdonald'S,4720 Broadway St,San Antonio,TX,78209,US,New Category
Whataburger Restaurants Llc,          ,,,,Whataburger #381,4720 Ih 35 S,San Antonio,TX,78211,US,New Category
"Heartbreakers, Inc.",          ,,,,Club Royal,4722 Rittiman Rd,San Antonio,TX,78218,US,New Category
Tirso Rivas Zarate,          ,,,,Reyna'S Taqueria,4722 S Hackberry,San Antonio,TX,78223,US,New Category
"Texas Taco Cabana, L.P.",          ,,,,Taco Cabana #207,4723 W Commerce St,San Antonio,TX,78237,US,New Category
Nancy Ramirez Pena,          ,,,,J & M Ice Cream Truck,4727 Juniper Farm,San Antonio,TX,78244,US,New Category
"Chipotle Mexican Grill Of Colorado, Llc",          ,,,,Chipotle Mexican Grill #1910,4727 Medical Dr,San Antonio,TX,78229,US,New Category
"Sushi Zushi Of Texas, Llc",(210) 492-5100,,,,"Sushi Zushi Of Texas, Llc",4730 Shavano Oak Ste 201,San Antonio,TX,78249,US,New Category
Starbucks Corporation,          ,,,,Starbucks Coffee #9783,4739 Medical Dr,San Antonio,TX,78229,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #1258,4747 Rittiman Rd,San Antonio,TX,78218,US,New Category
"Luther Burr Ventures, Inc.",(210) 661-8082,,,,Pour House,4750 Seguin Rd,San Antonio,TX,78219,US,New Category
Gonzalo Campos,          ,,,,El Pollo Sabroso,4758 Seguin Rd,San Antonio,TX,78219,US,New Category
"Tiago Ventures, Llc",          ,,,,"Tiago Ventures, Llc",4763 Broom St,San Antonio,TX,78217,US,New Category
"Southcross Foods, Llc",          ,,,,Tj'S Hamburger,477 New Laredo Hwy,San Antonio,TX,78211,US,New Category
"Wilshire Beverage, Inc.",          ,,,,Marie Callenders Restaurant And Bakery,4788 Loop 410 Northwest,San Antonio,TX,78229,US,New Category
"Marie Callender Pie Shops, Llc",          ,,,,Marie Callender No 95,4788 Nw Loop 410,San Antonio,TX,78229,US,New Category
Patx Associates Llc,(210) 877-2500,,,,Holiday Inn Express San Antonio,4800 Woodstone Dr,San Antonio,TX,78230,US,New Category
Tomas Mendez,          ,,,,Tomas Mendez,4801 Goldfield Lot 54,San Antonio,TX,78218,US,New Category
"Corporate Square Coffee Shop (Cscs), Inc.",          ,,,,Corporate Square Coffee Shop,4801 Nw Loop 410 Ste 105,San Antonio,TX,78229,US,New Category
Greg Jim & Jerry Inc,(917) 362-3719,,,,Las Palapas At Walzem,4802 Walzem Rd,San Antonio,TX,78218,US,New Category
Batx Associates Llc,(210) 684-9966,,,,Baymont Inn & Suites San Antonio,4803 Manitou,San Antonio,TX,78228,US,New Category
"Fred'S Fish Fry, Inc.",          ,,,,Freds Fish Fry,4811 S Flores St,San Antonio,TX,78214,US,New Category
"Pizza Properties, Inc.",          ,,,,Peter Piper Pizza,4811 W Commerce St,San Antonio,TX,78237,US,New Category
"Dr. J.R.Bowie, Iii Scholarship Foundation",          ,,,,Crazy Sox Coffee Shop,4815 Gibbs Sprawl Rd,San Antonio,TX,78219,US,New Category
"La Madeleine Of Texas, Llc",(210) 829-7291,,,,La Madeleine Alamo Heights,4820 Broadway St,San Antonio,TX,78209,US,New Category
Jose A Valadez Jr,          ,,,,Angela'S Cafe,4822 S Zarzamora St,San Antonio,TX,78211,US,New Category
Maria T Ruiz Etal,          ,,,,Fruteria Las Guerras,4823 Evers Rd,San Antonio,TX,78228,US,New Category
Margarita Garza,          ,,,,Margie'S Bar & Grill,4823 S Flores St,San Antonio,TX,78214,US,New Category
John Martin Davis,(619) 200-4686,,,,Chelas Tacos @ Utsa & Utex,4823 Shavano Ct,San Antonio,TX,78230,US,New Category
"La Respuesta Tv & Radio, Inc.",          ,,,,La Respuesta Tv & Radio,4834 Lark Ave,San Antonio,TX,78228,US,New Category
Abrahiem Ii Inc.,          ,,,,Taste Of Mexico Restaurant,4838 Rittiman Rd,San Antonio,TX,78218,US,New Category
Albustan Food Inc,(210) 525-1231,,,,Albustan Food Inc,4841 Fredericksburg Rd,San Antonio,TX,78229,US,New Category
"Sodexo Operations, Llc",          ,,,,Gov Svc Af Fti Bldg 171 San An,485 Quentin Roosevelt Rd,San Antonio,TX,78226,US,New Category
"Sodexo Operations, Llc",          ,,,,Sodexo Gov Services,485 Quentin Roosevelt Rd,San Antonio,TX,78226,US,New Category
"Sodexo Management, Inc.",          ,,,,Sodexo Lackland,485 Quentin Roosevelt Rd,San Antonio,TX,78226,US,New Category
Philbrickrossetti Llc,(210) 382-0337,,,,Bar Du Mon Ami,4901 Broadway St Ste 130,San Antonio,TX,78209,US,New Category
Silver Star He Llc,(210) 922-8961,,,,Silver Star He Llc,4901 S Flores St,San Antonio,TX,78214,US,New Category
Starbucks Corporation,          ,,,,Starbucks Coffee #13357,4901 Walzem Rd,San Antonio,TX,78218,US,New Category
Fredericksburg Road Entertainment Complex Llc,          ,,,,Grahm Central Station/South Beach/Bell Bottoms/All,4902 Fredericksburg Rd,San Antonio,TX,78229,US,New Category
"T.T. Chiao, Inc.",          ,,,,Chopsticks,4903 Nw Loop 410,San Antonio,TX,78229,US,New Category
"Toni & Elk, Inc.",          ,,,,Neal'S Ice Station,4904 S Presa St,San Antonio,TX,78223,US,New Category
"Palms Sports Bar And Grill, Inc.",          ,,,,Martini Ranch,4904 West Ave,San Antonio,TX,78213,US,New Category
Alex J Alcorta Ii,          ,,,,Bobalicious,4907 Nw Loop 410,San Antonio,TX,78229,US,New Category
Robert M Ruiz,          ,,,,B & N Sports Bar # 2,4910 S Flores St,San Antonio,TX,78214,US,New Category
City Public Service Board,          ,,,,City Public Service Eastside Service Center,4919 E Houston St,San Antonio,TX,78220,US,New Category
Selrico Services Inc.,          ,,,,Cps-Eastside Construction,4919 E Houston St,San Antonio,TX,78220,US,New Category
Edelmira Garcia,          ,,,,La Montanita Mexican Restaurant,4922 Rigsby Ave Ste B,San Antonio,TX,78222,US,New Category
"Ceh, Inc.",          ,,,,Tom'S Cats,4922 W Military Dr,San Antonio,TX,78242,US,New Category
"Ct Restaurants, L.P.",          ,,,,Church'S Chicken #696,4925 Walzem Rd,San Antonio,TX,78218,US,New Category
Sandra Leticia Torrez,(210) 863-4600,,,,R & R Snack Shack,4927 Walzem Rd,San Antonio,TX,78218,US,New Category
"El Tipico Enterprises, Inc.",          ,,,,El Tipico Mexican Restaurant #2,4930 Rigsby Ave,San Antonio,TX,78222,US,New Category
"Pinnacle Hotels Of Texas, Llc",          ,,,,Fiesta Inn & Suites,4934 Nw Loop 410,San Antonio,TX,78229,US,New Category
"Mela Loop 410, Llc",(210) 260-4444,,,,"Mela Loop 410, Llc",4937 Nw Loop 410,San Antonio,TX,78229,US,New Category
Amereh Enterprise Llc,          ,,,,Donnies Chicago Style Italian Beef & Hot Dogs,4939 Nw Loop 410,San Antonio,TX,78229,US,New Category
Phompanh Chittarath And Manivane Chittarath,(210) 599-6835,,,,Thai Chalurn,4941 Walzem Rd # 1,San Antonio,TX,78218,US,New Category
Mark Anthony Calvillo & Joseph Anthony Calvillo,          ,,,,Anthony'S Tex-Mex Food To Go,4942 Woodstone Dr Ste 2,San Antonio,TX,78230,US,New Category
"El Tipico Enterprises, Inc.",          ,,,,Beef & Bourbon Steakhouse,4946 Rigsby Ave,San Antonio,TX,78222,US,New Category
Gabriel Blanco,          ,,,,Donatellos Pizza,4948 W Military Dr,San Antonio,TX,78242,US,New Category
Sodexo Services Of Texas Limited Partnership,          ,,,,The Mission,4949 Ravenswood Dr,San Antonio,TX,78227,US,New Category
Aramark Corporation,          ,,,,Aramark Corporation #16865,4958 Stout Dr,San Antonio,TX,78219,US,New Category
Aramark Corporation,          ,,,,Blake Rig 151,4958 Stout Dr # 258,San Antonio,TX,78219,US,New Category
Giovanna Albrecht,(210) 425-8118,,,,What'S Your Flavor?,4961 Nw Loop 410,San Antonio,TX,78229,US,New Category
Harry J Rollin,          ,,,,Taco Express,4963 Stahl Rd Ste 100,San Antonio,TX,78217,US,New Category
Hsueh C Bankes,          ,,,,Rainbow Lounge,4970 W Military Dr,San Antonio,TX,78242,US,New Category
"Lnc Ventures, Llc",(210) 680-1422,,,,"Lnc Ventures, Llc",4979 Nw Loop 410,San Antonio,TX,78229,US,New Category
"Brinker Texas, Inc.",          ,,,,Chili'S Grill & Bar #0062,4983 Nw Loop 410,San Antonio,TX,78229,US,New Category
Drg Mela Llc,(210) 682-1234,,,,Mela Indian Bar & Grill,4987 Nw Loop 410,San Antonio,TX,78229,US,New Category
"Triple M Industries, Inc.",          ,,,,Subway Sandwich & Salad #49096,4999 De Zavala Rd,San Antonio,TX,78249,US,New Category
Juanita S Santeliz,          ,,,,G & S Saved Ice,50 Linden Ave,San Antonio,TX,78211,US,New Category
"Greyhound Lines, Inc.",          ,,,,Greyhound Lines-Food Service Division,500 N Saint Marys St,San Antonio,TX,78205,US,New Category
Francisco Roberto Reazola Alvarado,          ,,,,Pancho'S Snacks & More,500 S General Mcmullen Dr,San Antonio,TX,78237,US,New Category
Aramark Corporation,          ,,,,Aramark Corp #6183,5000 Walzem Rd,San Antonio,TX,78218,US,New Category
"Grady'S Bar B Q, Inc.",          ,,,,Grady'S Catering,5005 West Ave,San Antonio,TX,78213,US,New Category
Thesa Restaurants Corp.,(210) 684-3230,,,,Burger King #8489,5007 Nw Loop 410,San Antonio,TX,78229,US,New Category
Ernestina P Huerta,          ,,,,Daniel'S Cafe,5008 S Presa St,San Antonio,TX,78223,US,New Category
Benjapat Llc,(210) 274-7142,,,,Thai Thai Asian Cuisine,5009 Walzem Rd,San Antonio,TX,78218,US,New Category
"Aramark Educational Services Of Texas, Llc",          ,,,,Aramark Educational Services Of Texas Inc,501 W Durango,San Antonio,TX,78207,US,New Category
"Aramark Educational Services Of Texas, Llc",          ,,,,University Of Texas San Antonio Downtown,501 W Durango Blvd,San Antonio,TX,78207,US,New Category
N. S. Jeannie'S Inc.,          ,,,,Bikinis Sports Bar,5010 Rittiman Rd,San Antonio,TX,78218,US,New Category
"Cappy'S, Inc.",          ,,,,Cappy'S And Cappyccinos,5011 Broadway St,San Antonio,TX,78209,US,New Category
Rta Restaurants Corp.,          ,,,,Burger King #17110,5013 Walzem Rd,San Antonio,TX,78218,US,New Category
"Apple Seven Services, Llc",          ,,,,Towneplace Suites Nw,5014 Prue Rd,San Antonio,TX,78240,US,New Category
James Fragoso,          ,,,,C And M Funnel Cakes,5018 Rita Ln,San Antonio,TX,78228,US,New Category
Priscilla T Garcia,(210) 431-8151,,,,Priscilla T Garcia,5018 Rita Ln,San Antonio,TX,78228,US,New Category
Angelica Martinez,(210) 891-8081,,,,La Cocina Restaurant,5019 W Commerce St,San Antonio,TX,78237,US,New Category
Carolina Marenco,(210) 473-4530,,,,San Miguel De Los Altos Jalisco,502 Bandera Rd,San Antonio,TX,78228,US,New Category
"Pete'S Tako House, Llc",          ,,,,"Pete'S Tako House, Llc",502 Brooklyn Ave,San Antonio,TX,78215,US,New Category
"Ivory Entertainment, Llc",          ,,,,Dixie'S Bar,502 Embassy Oaks,San Antonio,TX,78216,US,New Category
"Keno Investments, Llc",          ,,,,Power Bingo,502 Embassy Oaks,San Antonio,TX,78216,US,New Category
Cucaracha'S Sports Bar Llc,          ,,,,Coco Bongos Sport Bar,502 Embassy Oaks Ste 103,San Antonio,TX,78216,US,New Category
Carlos Rodriguez Arevalo,          ,,,,Passione Pizza,502 Embassy Oaks Ste 111,San Antonio,TX,78216,US,New Category
"Hula Girl, Llc",          ,,,,Oasis,502 Embassy Oaks Ste 142,San Antonio,TX,78216,US,New Category
"Food Queen, Inc.",          ,,,,French Corner,502 Madison Oak Dr # 170,San Antonio,TX,78258,US,New Category
"San-Tex Restaurants, Inc.",(210) 226-6875,,,,Jack In The Box #814,502 N New Braunfels Ave,San Antonio,TX,78202,US,New Category
"Tlgtx, Inc.",(210) 534-0180,,,,La Unica Homestyle Tamales,502 Porter St,San Antonio,TX,78210,US,New Category
"Saltgrass, Inc.",          ,,,,Saltgrass Steakhouse,502 River Walk St,San Antonio,TX,78205,US,New Category
Jcc Restaurants Inc,          ,,,,Julio'S Tacos,502 S Zarzamora St,San Antonio,TX,78207,US,New Category
Market Square Beverage Company,(210) 224-7155,,,,Doubletree By Hilton San Antonio Downtown,502 W Cesar E Chavez Blvd,San Antonio,TX,78207,US,New Category
"Amgreen-Karena Hotel Partnership, Ltd.",          ,,,,Amgreen-Karena Hotel,502 W Durango Blvd,San Antonio,TX,78207,US,New Category
Craig Mccaleb And Deanna Grounds,(210) 467-7397,,,,Hippie Mommas,5022 John Young Dr,San Antonio,TX,78219,US,New Category
"Sapan, Inc.",          ,,,,Subway # 36386,5025 Nw Loop 410,San Antonio,TX,78229,US,New Category
Sylvia A Orzabal,          ,,,,La Tejanita,503 Frio City Rd,San Antonio,TX,78207,US,New Category
Whataburger Restaurants Llc,          ,,,,Whataburger #782,503 Sw Military Dr,San Antonio,TX,78221,US,New Category
"Sonic Restaurants, Inc.",          ,,,,Sdi Of San Antonio #2904,5031 Rigsby Ave,San Antonio,TX,78222,US,New Category
Cynthia Renteria,          ,,,,Las Frutas Fruit Cups,5032 W Military Dr,San Antonio,TX,78242,US,New Category
Enedino Martinez,          ,,,,Tacos Martinez,5034 W Commerce St,San Antonio,TX,78237,US,New Category
Alice Espinoza,          ,,,,Rascal & Tina'S Nite Club,504 Pleasanton Rd,San Antonio,TX,78214,US,New Category
Gloria Mondragon,          ,,,,Mama'S Kitchen,504 W Hildebrand Ave,San Antonio,TX,78212,US,New Category
Eddie'S Ice House L.L.C.,          ,,,,Xxx Bar,5042 Sherri Ann Rd,San Antonio,TX,78233,US,New Category
"Xxx Bar, L.L.C.",(210) 599-6200,,,,"Xxx Bar, L L C",5042 Sherri Ann Rd,San Antonio,TX,78233,US,New Category
Carlos Plata,          ,,,,Casa De Plata,5042 Wildflower Dr Apt 316,San Antonio,TX,78228,US,New Category
Cool Guys Llc,(210) 534-2665,,,,Cool Guys Llc,505 Fair Ave,San Antonio,TX,78223,US,New Category
"La Villita Del Rio Development, Ltd.",          ,,,,Comfort Suites Alamo/Riverwalk,505 Live Oak,San Antonio,TX,78202,US,New Category
Raul Nunez,          ,,,,Alondra De Jalisco,505 S Loop 1604 E,San Antonio,TX,78264,US,New Category
"Broadway 5050, Llc",(210) 491-8811,,,,Broadway 50/50,5050 Broadway St,San Antonio,TX,78209,US,New Category
Evaristo Castellanos Jr,          ,,,,Tortilleria Del Barrio,5050 W Commerce St,San Antonio,TX,78237,US,New Category
Benny'S Restaurants Inc,          ,,,,Benny'S Tacos # 2,5050 Walzem Rd,San Antonio,TX,78218,US,New Category
Tomas G Garcia,          ,,,,Sno Ice,5051 S Flores St,San Antonio,TX,78214,US,New Category
Paam Llc,          ,,,,Volare Gourmet Pizza,5054 Broadway St,San Antonio,TX,78209,US,New Category
"Minit Taco No. 2, Inc.",          ,,,,Nicha'S,5059 Nw Loop 410,San Antonio,TX,78229,US,New Category
"San-Tex Restaurants, Inc.",(210) 673-5582,,,,Jack In The Box #4719,506 New Valley Hi Dr,San Antonio,TX,78227,US,New Category
"Z & H Foods, Inc.",          ,,,,Popeye'S #223,506 S Ww White Rd,San Antonio,TX,78220,US,New Category
Norma I Cuellar,          ,,,,Taqueria La Pasadita,507 Ravenswood Dr,San Antonio,TX,78227,US,New Category
Gloria R Estrada,          ,,,,Kozy Korner Saloon,507 Ruiz St,San Antonio,TX,78207,US,New Category
Maria G Valdes,(210) 889-0849,,,,Leon Rojo,507 W Old Us Highway 90,San Antonio,TX,78237,US,New Category
"Alamo Corral, Llc",(210) 680-5869,,,,Golden Corral,5071 Nw Loop 410,San Antonio,TX,78229,US,New Category
"Ugalde Enterprises, L.L.C.",(210) 680-5868,,,,Golden Corral #558,5071 Nw Loop 410,San Antonio,TX,78229,US,New Category
Whataburger Restaurants Llc,          ,,,,Whataburger #352,5075 Rigsby Ave,San Antonio,TX,78222,US,New Category
Jose C Salazar Montemayor,(210) 322-2363,,,,El Cafe Iguana,508 Somerset Rd,San Antonio,TX,78211,US,New Category
Rene Delacruz,          ,,,,Rene'S Barbacoa,509 Palo Alto Rd,San Antonio,TX,78211,US,New Category
Adolph V Reyes,          ,,,,Gone Fishing Sports Bar,509 Pleasanton Rd,San Antonio,TX,78214,US,New Category
"Aramark Educational Services Of Texas, Llc",          ,,,,Aramark Educational Services Of Texas,509 W Durango,San Antonio,TX,78207,US,New Category
